word,meaning
oxen,: a domestic bovine mammal (Bos taurus)
oxeote,": of, relating to, or forming an oxea"
oxer,: a hedge with a guardrail running along one side at a distance of two or three feet and often a ditch along the other side to prevent cattle from passing through it  � see double oxer
oxeye,: any of several composite plants (as of the genera Chrysanthemum or Heliopsis) having heads with both disk and ray flowers
oxfly,: an ox warble fly or other fly troublesome to cattle
Oxford,: a low shoe laced or tied over the instep
Oxfordian,: a low shoe laced or tied over the instep
Oxfordism,: an Oxonian habit or characteristic
oxgang,: bovate
oxgoad,: a goad for driving oxen
oxharrow,: a large heavy harrow used especially on clay land
oxheart,: any of various large sweet cherries
oxhide,: the hide of an ox
oxhorn,: the horn of an ox
oxidable,: oxidizable
oxidant,: oxidizing agent
oxidase,: any of various enzymes that catalyze oxidations
oxidation,: the act or process of oxidizing
oxidative,: the act or process of oxidizing
oxide,: a binary compound of oxygen with a more electropositive element or group
oxidic,: a binary compound of oxygen with a more electropositive element or group
oxidimetric,": of, relating to, or by means of oxidimetry"
oxidimetry,: quantitative determination in chemical analysis involving oxidation
oxidizability,: ability to be oxidized
oxidizable,: to combine with oxygen
oxidization,: oxidation
oxidize,: to combine with oxygen
oxidizer,: oxidizing agent
oxidizing,: to combine with oxygen
oxidoreductase,: an enzyme that catalyzes an oxidation-reduction reaction
oxidoreduction,: oxidation-reduction
oxidulated,: existing in a lower oxidation state
oximate,: to convert into an oxime
oximation,: to convert into an oxime
oxime,: any of various compounds containing the divalent group C=NOH and obtained chiefly by the action of hydroxylamine on aldehydes and ketones
oxlike,": resembling, suggestive of, or having the characteristics of an ox"
oxlip,: a Eurasian primula (Primula elatior) having usually yellow flowers
oxman,: a man who tends or drives oxen
Oxonian,": a native or resident of Oxford, England"
oxonic,: allantoxanic acid
oxonium,: an ion formed from hydronium by replacement of one or more hydrogens with other usually organic substituents
oxpecker,: either of two small dull-colored African birds (Buphagus erythrorhynchus and B. africanus) of the starling family that feed on ticks which they pick from the backs of infested cattle and wild mammals
oxshoe,: a shoe for an ox often consisting of two pieces one for each side of the hoof
oxskin,: oxhide
oxtail,: the tail of a beef animal
oxter,: armpit sense 1
oxtongue,: a European hawkweed (Picris echioides) that has yellow flowers and is now naturalized in the eastern U.S.
oxy,: containing oxygen or additional oxygen
oxyacanthine,: a bitter crystalline alkaloid C37H40N2O6 obtained from barberry root
oxyacetylene,": of, relating to, or utilizing a mixture of oxygen and acetylene"
oxyacid,: an acid (as sulfuric acid) that contains oxygen
Oxyaena,: a genus (the type of the family Oxyaenidae) of long-bodied short-legged plantigrade creodonts from the North American Eocene
oxyaster,: a stellate sponge spicule having acute rays
oxyblepsia,: acuteness of sight
oxybutyric,: hydroxybutyric acid
oxycalcium,: of or relating to oxygen and calcium
oxycalorimeter,: a calorimeter in which the energy content of a substance is determined by the direct measurement of the oxygen consumed
oxycellulose,: any of several substances formed by the oxidation of cellulose either naturally (as in wood fiber) or artificially (as in cotton bleached too much)  � compare oxidized cellulose
oxycephalic,: congenital deformity of the skull due to early synostosis of the parietal and occipital bones with compensating growth in the region of the anterior fontanel resulting in a pointed or pyramidal skull
oxycephaly,: congenital deformity of the skull due to early synostosis of the parietal and occipital bones with compensating growth in the region of the anterior fontanel resulting in a pointed or pyramidal skull
oxychloride,: a white crystalline basic salt approximately BiOCl made usually by reaction of an acid solution of bismuth nitrate with a solution of sodium chloride and used chiefly as a pigment and a cosmetic
oxychromatic,: of or relating to oxychromatin
oxychromatin,: chromatin which stains readily with acid dyes  � compare basichromatin
oxychromatinic,: of or relating to oxychromatin
Oxycoccus,: a small genus of trailing or prostrate shrubs consisting of the cranberries  � see vaccinum
oxycyanide,: a compound of oxygen and cyanogen with an element or radical
oxydactyl,: having slender tapered digits
oxydiact,: having three axes but only two rays developed
oxyfluoride,: a compound of oxygen and fluorine with an element or radical
oxygas,: of or relating to a mixture of oxygen and fuel gas  � compare oxyhydrogen
oxygen,": a chemical element that constitutes 21 percent of the Earth's atmosphere, that is capable of combining with all elements except some noble gases, that is active in physiological processes of almost all known organisms, and that is involved especially in combustion  � see Chemical Elements Table"
oxygenate,": to impregnate, combine, or supply (something, such as blood) with oxygen"
oxygenation,": to impregnate, combine, or supply (something, such as blood) with oxygen"
oxygenator,: one that oxygenates
oxygenerator,: a machine for making oxygen
oxygenic,: of or relating to oxygen
oxygenium,: oxygen
oxygenize,: oxygenate
oxygenous,: oxygenic
oxygnathous,: having smooth or nearly smooth jaws
oxyhalide,: a compound (as an oxychloride) of oxygen and a halogen with an element or radical : a basic halide
oxyhemocyanin,: a blue pigment formed by the combination of hemocyanin with oxygen in the ratio of one molecule of oxygen to two atoms of copper in the hemocyanin
oxyhemoglobin,: hemoglobin loosely combined with oxygen that it releases to the tissues
oxyhexactine,: a hexactinal sponge spicule whose rays end in sharp points
oxyhexaster,: a hexaster whose rays end in sharp points
oxyhydrogen,": of, relating to, or utilizing a mixture of oxygen and hydrogen"
oxyl,: a modified Fischer-Tropsch process for synthesizing alcohols from carbon monoxide and hydrogen under pressure in the presence of a usually iron catalyst  � compare oxo process sense 2
